# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	ref_en	ref_src	status	note
m/MS005B.BIN	0:11	39	1367	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:11	40	1375	1FD3	各部隊とも、潜入後に見張りなどに看破{03:0C}そうに{08:16}時{08:62}面倒な事に\n{08:59}前に{08:79}場で抹殺{08:4A}しま{08:52}くれ{02:08}\n<wait>	Each squad: if after infiltrating you're about to be spotted by a\nsentry or the like, eliminate them on the spot before it becomes a\nproblem.........\n<wait>			draft	reads: 各部隊とも、潜入後に見張りなどに看破されそうになった時は、面倒な事に\nなる前にその場で抹殺してしまってくれ‥‥‥\n<wait>; reads: 各部隊とも、潜入後に見張りなどに看破されそうになった時は、面倒な事に\nなる前にその場で抹殺してしまってくれ‥‥‥\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:11	41	1475	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:11	42	1483	1FD3	で{08:62}{08:48}で作戦会議を終わる。\n<wait>	That concludes the briefing.\n<wait>			draft	reads: では、これで作戦会議を終わる。\n<wait>; reads: では、これで作戦会議を終わる。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:11	43	1518	1FD2	渡邊：	Watanabe:			draft	@ours-2026-09-05
m/MS005B.BIN	0:11	44	1526	1FD3	各自、武器類の点検を厳重に行い、自室にて待機{08:8E}事。\n	Everyone, inspect your weapons thoroughly and stand by in your rooms.\n			draft	reads: 各自、武器類の点検を厳重に行い、自室にて待機する事。\n; reads: 各自、武器類の点検を厳重に行い、自室にて待機する事。\n @ours-2026-09-05
m/MS005B.BIN	0:12	0	30	1F03						
m/MS005B.BIN	0:12	1	45	1FD2	{08:37}：		Sonoda:	v005		reads: 園田：; reads: 園田： @refalign
m/MS005B.BIN	0:12	2	51	1FD3	よし。{08:48}で、武器の心配も無いな！\n	Right. No more worries about weapons now!\n			draft	reads: よし。これで、武器の心配も無いな！\n; reads: よし。これで、武器の心配も無いな！\n @ours-2026-09-05
m/MS005B.BIN	0:12	3	89	1FD2	男性：	Man:			draft	@ours-2026-09-05
m/MS005B.BIN	0:12	4	97	1FD3	頑張{08:52}来な！！\n	Go get 'em!!\n			draft	reads: 頑張って来な！！\n; reads: 頑張って来な！！\n @ours-2026-09-05
m/MS005B.BIN	0:12	5	121	1F03						
m/MS005B.BIN	0:12	6	128	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:12	7	136	1FD3	弾の支給か？\n		You need some bullets?\n	v005		
m/MS005B.BIN	0:12	8	165	1FB2	{08:26}	{08:26}	Yes	v005		reads: はい; menu option, declared width 20 columns
m/MS005B.BIN	0:12	9	169	1FB2	{08:27}	{08:27}	No	v005		reads: いいえ; menu option, declared width 20 columns
m/MS005B.BIN	0:12	10	193	1FD2	男性：	男性：	Man:	v005		reads: 
m/MS005B.BIN	0:12	11	207	1F7C	無駄遣いすん{08:81}ねーぞ！\n<wait>	無駄遣いすん{08:81}ねーぞ！\n<wait>	Don't waste them!\n<wait>	v005		reads: 無駄遣いすんじゃねーぞ！\n<wait>
m/MS005B.BIN	0:12	12	240	18	今月分の弾{08:62}{08:47}前全部支給{08:4B}だろ？\n無駄遣いすんなよ。無駄遣いを。\n		Didn't you already get your bullets for the month?\nYou better not have wasted them.\n	v005		reads: 今月分の弾は、この前全部支給しただろ？\n無駄遣いすんなよ。無駄遣いを。\n; reads: 今月分の弾は、この前全部支給しただろ？\n無駄遣いすんなよ。無駄遣いを。\n @refalign
m/MS005B.BIN	0:12	13	309	1FD2	男性：		Man:	v005		reads: 無駄遣いすんじゃねーぞ！\n<wait>
m/MS005B.BIN	0:12	14	322	0B	お前、今月は{08:76}支給受けて{08:25}だろ？\n弾が無くなり{01:29}っ{08:50}、すぐに来な。\n<wait>		You haven't got your bullets for the month, have you?\nMake sure to drop by once you're close to running out.\n<wait>	v005		reads: お前、今月はまだ支給受けてないだろ？\n弾が無くなりそうだったら、すぐに来な。\n<wait>; reads: 今月分の弾は、この前全部支給しただろ？\n無駄遣いすんなよ。無駄遣いを。\n
m/MS005B.BIN	0:12	15	396	1FD2	男性：		Man:	v005		
m/MS005B.BIN	0:12	16	404	1FD3	無く{08:1A}{08:42}{08:81}、遅い{08:42}な！\n		If you run out while fighting a demon, it's game over!\n	v005		reads: 無くなってからじゃ、遅いからな！\n; reads: お前、今月はまだ支給受けてないだろ？\n弾が無くなりそうだったら、すぐに来な。\n<wait>
m/MS005B.BIN	0:12	17	428	00	ま、{08:6D}道、今月分のお前への支給は終わっ{08:2B}{08:42}な。\n無駄遣いすんなよ！\n		Good. You've already gotten all you're getting for the month.\nDon't waste them!\n	v005		reads: ま、どの道、今月分のお前への支給は終わってるからな。\n無駄遣いすんなよ！\n
m/MS005B.BIN	0:13	0	36	1FD2	{01:03}：		Newton:	v005		reads: ニュートン：; reads: ニュートン： @refalign
m/MS005B.BIN	0:13	1	42	1FD3	ワォン！　ワォンッ！\n		Woof! Woof!\n	v005		@refalign
m/MS005B.BIN	0:13	2	75	1F03						
m/MS005B.BIN	0:13	3	134	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	4	140	1FD3	本当の事言うと、{08:76}実感が湧か{08:25}の。\n私達が、{01:08}を倒{08:4B}{08:52}事、{08:48}は夢{08:6A}{08:81}{08:25}か{08:52}。\n<wait>		This honestly feels like a dream. Like, at any moment, I could wake up.\n<wait>	v005		reads: 本当の事言うと、まだ実感が湧かないの。\n私達が、バエルを倒したって事、これは夢なんじゃないかって。\n<wait>; reads: 本当の事言うと、まだ実感が湧かないの。\n私達が、バエルを倒したって事、これは夢なんじゃないかって。\n<wait> @refalign
m/MS005B.BIN	0:13	5	224	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	6	230	1FD3	私達{08:62}確かに{08:47}手で、あの{01:08}を倒{08:4B}{08:5F}よね？\n<wait>そ{08:4A}{02:08}‥\n<wait>		Did we really manage to kill Baal with our own hands?\n<wait>That means that we avenged them.\n<wait>	ours		reads: 私達は、確かにこの手で、あのバエルを倒したんだよね？\n<wait>そして‥‥‥‥\n<wait>
m/MS005B.BIN	0:13	7	292	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	8	298	1FD3	隊長の{02:08}、	For the Captain........., for 			draft	reads: 隊長の‥‥‥、; reads: 隊長の‥‥‥、 @ours-2026-09-05
m/MS005B.BIN	0:13	9	314	1F01	ちゃんの{02:08}、\n<wait>犠牲に{08:16}{08:10}全員の、仇を打{08:51}{08:5F}よね！！\n<wait>	.........,\n<wait>for everyone in the shelter who was sacrificed... we avenged them,\nright!!\n<wait>			draft	reads: ちゃんの‥‥‥、\n<wait>犠牲になったシェルター全員の、仇を打ったんだよね！！\n<wait>; reads: ちゃんの‥‥‥、\n<wait>犠牲になったシェルター全員の、仇を打ったんだよね！！\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:13	10	381	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	11	387	1FD3	{02:08}駄目、やっぱり、何だか実感{08:23}。\n<wait>		...Nope. Still doesn't feel real.\n<wait>	v005		reads: ‥‥‥駄目、やっぱり、何だか実感できない。\n<wait>; reads: ‥‥‥駄目、やっぱり、何だか実感できない。\n<wait> @refalign
m/MS005B.BIN	0:13	12	428	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	13	434	1FD3	{01:16}っ{08:50}、{08:76}興奮し{08:2B}のかしら{02:08}\n<wait>		Well, hopefully it'll come with time.\n<wait>	v005		reads: あたしったら、まだ興奮してるのかしら‥‥‥\n<wait>; reads: あたしったら、まだ興奮してるのかしら‥‥‥\n<wait> @refalign
m/MS005B.BIN	0:13	14	472	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	15	478	1FD3	{08:47}先、私達{08:90}すれば{08:7F}のかな？\n<wait>渡邊さんには悪い{08:5F}{08:84}、出来れば隊長を探しに行{08:1E}いわ。\n<wait>		What's the plan for us now?\n<wait>While we do own it to Watanabe to keep assisting him,\na part of me also wants to go and see if we can find the commander.\n<wait>	v005		reads: この先、私達どうすればいいのかな？\n<wait>渡邊さんには悪いんだけど、出来れば隊長を探しに行きたいわ。\n<wait>; reads: この先、私達どうすればいいのかな？\n<wait>渡邊さんには悪いんだけど、出来れば隊長を探しに行きたいわ。\n<wait> @refalign
m/MS005B.BIN	0:13	16	580	1F03						
m/MS005B.BIN	0:13	17	633	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	18	639	1FD3	実感が湧か{08:25}わ{02:08}\n私達が、{01:08}を倒{08:4B}{08:52}事、夢{08:6A}{08:81}{08:25}かしら？\n<wait>		It doesn't feel real yet......\nCould it be a dream, that we actually took down {01:08}?\n<wait>	ours		reads: 実感が湧かないわ‥‥‥\n私達が、バエルを倒したって事、夢なんじゃないかしら？\n<wait>
m/MS005B.BIN	0:13	19	708	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	20	714	1FD3	{02:08}駄目、やっぱり、何だか実感{08:23}。\n<wait>		...Nope. Still doesn't feel real.\n<wait>	v005		reads: ‥‥‥駄目、やっぱり、何だか実感できない。\n<wait>; reads: ‥‥‥駄目、やっぱり、何だか実感できない。\n<wait> @refalign
m/MS005B.BIN	0:13	21	755	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	22	761	1FD3	{01:16}っ{08:50}、{08:76}興奮し{08:2B}のね。\n<wait>		Listen to me, still all worked up about it.\n<wait>	ours		reads: あたしったら、まだ興奮してるのね。\n<wait>
m/MS005B.BIN	0:13	23	801	1F03						
m/MS005B.BIN	0:13	24	856	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	25	868	1F7C	労働{02:02}の解放作戦、上手く行{08:52}安心{08:4B}わね！\n<wait>		I'm positively surprised how well that went!\n<wait>	v005		reads: 労働キャンプの解放作戦、上手く行って安心したわね！\n<wait>; reads: 労働キャンプの解放作戦、上手く行って安心したわね！\n<wait> @refalign
m/MS005B.BIN	0:13	26	917	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	27	923	1FD3	{08:56}、{08:10}に{08:64}時と違{08:52}、何だかと{08:52}も達成感があ{08:52}、\n充実{08:4B}気分{08:6B}が不思議。\n<wait>		I can't remember the last time I felt this good about something I did.\nAll my accomplishments as a Devil Buster feel like child's play\nin comparison...\n<wait>	v005		reads: でも、シェルターにいた時と違って、何だかとっても達成感があって、\n充実した気分なのが不思議。\n<wait>; reads: でも、シェルターにいた時と違って、何だかとっても達成感があって、\n充実した気分なのが不思議。\n<wait> @refalign
m/MS005B.BIN	0:13	28	1000	00	も{08:53}前{08:42}、{02:00}は外の世界に出て、他の人達の為にも、\n{08:0B}と戦えば良{08:18}のよね。\n<wait>		Devil Busters really should leave their shelters more often and fight\ndemons not just for their own sake, but for humanity as whole...\n<wait>	v005		reads: もっと前から、デビルバスターは外の世界に出て、他の人達の為にも、\n悪魔と戦えば良かったのよね。\n<wait>; reads: もっと前から、デビルバスターは外の世界に出て、他の人達の為にも、\n悪魔と戦えば良かったのよね。\n<wait> @refalign
m/MS005B.BIN	0:13	29	1080	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	30	1086	1FD3	{02:03}の人達が言う事{08:62}本当にも{08:53}もだわ。\n<wait>		The more time I spend with these guys,\nthe more I start seeing that they're right about us.\n<wait>	v005		reads: レジスタンスの人達が言う事は、本当にもっともだわ。\n<wait>; reads: レジスタンスの人達が言う事は、本当にもっともだわ。\n<wait> @refalign
m/MS005B.BIN	0:13	31	1131	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	32	1137	1FD3	今更遅い{08:5F}{08:84}{02:08}ね。\n<wait>		Then again, it's not like there's much I can do about it now...\n<wait>	v005		reads: 今更遅いんだけど‥‥‥ね。\n<wait>; reads: 今更遅いんだけど‥‥‥ね。\n<wait> @refalign
m/MS005B.BIN	0:13	33	1172	1F03						
m/MS005B.BIN	0:13	34	1235	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	35	1241	1FD3	あんな大掛かりな作戦、参加{08:4B}事{08:6A}て{08:19}し、\n<wait>{08:5C}ず{08:53}、心臓が鳴りっぱなしだ{08:51}わ。\n<wait>		I've never taken part in that large of an operation before.\n<wait>My heart still hasn't stopped pounding...\n<wait>	v005		reads: あんな大掛かりな作戦、参加した事なんてなかったし、\n<wait>もうずっと、心臓が鳴りっぱなしだったわ。\n<wait>; reads: あんな大掛かりな作戦、参加した事なんてなかったし、\n<wait>もうずっと、心臓が鳴りっぱなしだったわ。\n<wait> @refalign
m/MS005B.BIN	0:13	36	1329	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	37	1335	1FD3	ああ、{01:31}に終わ{08:52}良{08:18}{02:08}\n<wait>今{08:62}そう思う{08:74}で精一杯{08:52}感じだわ。\n<wait>		At least we all made it back in one piece...\n<wait>That's the one silver lining in all of this.\n<wait>	v005		reads: ああ、無事に終わって良かった‥‥‥\n<wait>今は、そう思うだけで精一杯って感じだわ。\n<wait>; reads: ああ、無事に終わって良かった‥‥‥\n<wait>今は、そう思うだけで精一杯って感じだわ。\n<wait> @refalign
m/MS005B.BIN	0:13	38	1416	1F03						
m/MS005B.BIN	0:13	39	1471	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	40	1483	1F7C	何だか、あんまり色んな事が起こり過ぎて、まともな感覚や、\n感情が麻痺しちゃ{08:51}み{08:4E}{02:08}。\n<wait>		I don't know how to even begin to process everything\\mthat has happened...\n<wait>	v005		reads: 何だか、あんまり色んな事が起こり過ぎて、まともな感覚や、\n感情が麻痺しちゃったみたい‥‥‥。\n<wait>; reads: 何だか、あんまり色んな事が起こり過ぎて、まともな感覚や、\n感情が麻痺しちゃったみたい‥‥‥。\n<wait> @refalign
m/MS005B.BIN	0:13	41	1575	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	42	1587	1F01	君に言い{08:4E}事や、聞{08:1E}い事{08:26}っぱい{08:7B}のに、頭の中で上手く\nまとまら{08:25}の。\n<wait>		There's so much I want to say to you. So much I want to ask.\nAnd yet, nothing specific really comes to mind...\n<wait>	v005		reads: 君に言いたい事や、聞きたい事はいっぱいあるのに、頭の中で上手く\nまとまらないの。\n<wait>; reads: 君に言いたい事や、聞きたい事はいっぱいあるのに、頭の中で上手く\nまとまらないの。\n<wait> @rebase-tagdiff @refalign
m/MS005B.BIN	0:13	43	1665	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	44	1671	1FD3	唯一まともに言{08:28}事{08:62}今回の新宿解放作戦の事{08:74}だわ。\n<wait>		All I know for certain right now is that these guys\nare planning on liberating the labour camp located in Shinjuku.\n<wait>	v005		reads: 唯一まともに言える事は、今回の新宿解放作戦の事だけだわ。\n<wait>; reads: 唯一まともに言える事は、今回の新宿解放作戦の事だけだわ。\n<wait> @refalign
m/MS005B.BIN	0:13	45	1730	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	46	1736	1FD3	あのね、渡邊さんの態度{08:74}見れば、私達も何とか参加できそうな感じ{08:6B}。\n<wait>		If it was up to just Watanabe, he'd let us join no problem.\n<wait>	v005		reads: あのね、渡邊さんの態度だけ見れば、私達も何とか参加できそうな感じなの。\n<wait>; reads: あのね、渡邊さんの態度だけ見れば、私達も何とか参加できそうな感じなの。\n<wait> @refalign
m/MS005B.BIN	0:13	47	1811	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	48	1817	1FD3	{08:56}、他の幹部達の態度が渋いみ{08:4E}ね。\n<wait>{08:76}、{08:90}{08:59}か分{08:42}{08:25}わ。\n<wait>		The other generals though, they aren't quite so keen on the idea.\n<wait>We'll just have to see how it goes.\n<wait>	v005		reads: でも、他の幹部達の態度が渋いみたいね。\n<wait>まだ、どうなるか分からないわ。\n<wait>; reads: でも、他の幹部達の態度が渋いみたいね。\n<wait>まだ、どうなるか分からないわ。\n<wait> @refalign
m/MS005B.BIN	0:13	49	1890	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	50	1899	18	{02:08}‥ごめんね、	............Sorry, 	Sorry, Katsuragi... Let's talk more a bit later, okay?\n<wait>	v005	draft	reads: ‥‥‥‥ごめんね、; reads: ‥‥‥‥ごめんね、 @refalign @ours-2026-09-05
m/MS005B.BIN	0:13	51	1919	1F01	くん。\nも{08:53}落ち着い{08:50}、ちゃんと色々話しをし{08:69}ね。\n<wait>	.\nOnce I've calmed down more, let's have a proper talk about everything.\n<wait>			draft	reads: くん。\nもっと落ち着いたら、ちゃんと色々話しをしようね。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:13	52	1977	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	53	1983	1FD3	今はね、何だか目先の事{08:86}考{08:41}く{08:25}のよ。\n<wait>辛い事{08:62}思い出{08:4B}く{08:25}{08:5F}と思う{02:08}\n<wait>		Right now, I want to focus on the here and now.\n<wait>Maybe one day those memories won't hurt quite so bad...\n<wait>	v005		reads: 今はね、何だか目先の事しか考えたくないのよ。\n<wait>辛い事は、思い出したくないんだと思う‥‥‥\n<wait>; reads: 今はね、何だか目先の事しか考えたくないのよ。\n<wait>辛い事は、思い出したくないんだと思う‥‥‥\n<wait> @refalign
m/MS005B.BIN	0:13	54	2075	1F03						
m/MS005B.BIN	0:13	55	2130	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	56	2136	1FD3	{08:90}やら、私達が参加出来るの{08:62}労働{02:02}解放作戦の方らしいわ{02:08}\n<wait>		Seems like the one we can take part in is the labor {02:02} liberation\noperation......\n<wait>	ours		reads: どうやら、私達が参加出来るのは、労働キャンプ解放作戦の方らしいわ‥‥‥\n<wait>
m/MS005B.BIN	0:13	57	2201	1FD2	{08:03}：		Emi:	v005		reads: 英美：; reads: 英美： @refalign
m/MS005B.BIN	0:13	58	2207	1FD3	{08:56}、{08:76}都庁の作戦に参加出来{08:25}事が、はっきりと決{08:20}訳{08:81}{08:25}し、\n希望は{08:76}{08:7B}わよ！\n<wait>		But it hasn't been decided for sure that we can't join the Government\nOffice operation either, so there's still hope!\n<wait>	ours		reads: でも、まだ都庁の作戦に参加出来ない事が、はっきりと決まった訳じゃないし、\n希望はまだあるわよ！\n<wait>
m/MS005B.BIN	0:13	59	2296	1F03						
m/MS005B.BIN	0:14	0	18	1F03						
m/MS005B.BIN	0:14	1	44	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:14	2	50	1FD3	や{08:51}よ！　俺達、ついに{01:08}を倒{08:4B}{08:5F}！\n<wait>		It sounds like Pentagramma is having some trouble taking back\nthe Governmental Office. I hope they'll let us join the battle.\nIf someone's going kill Baal, it's going to be me!\n<wait>	ours		reads: やったよ！　俺達、ついにバエルを倒したんだ！\n<wait>
m/MS005B.BIN	0:14	3	93	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:14	4	99	1FD3	何だか、{08:76}実感が湧か{08:25}よ。\n<wait>		It honestly still doesn't feel real.\n<wait>	v005		reads: 何だか、まだ実感が湧かないよ。\n<wait>; reads: 何だか、まだ実感が湧かないよ。\n<wait> @refalign
m/MS005B.BIN	0:14	5	141	1F03						
m/MS005B.BIN	0:14	6	167	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:14	7	173	1FD3	何か俺、{08:76}実感出来{08:25}よ。\nあの、{01:08}を倒{08:4B}{08:6A}てさ。\n<wait>		Yo, Katsuragi. I've gotta say man,\nI'm glad that Pentagramma was willing to let us join.\n<wait>	ours		reads: 何か俺、まだ実感出来ないよ。\nあの、バエルを倒したなんてさ。\n<wait>
m/MS005B.BIN	0:14	8	229	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:14	9	235	1FD3	{08:56}、{08:39}は{08:5C}{08:72}{08:24}{08:5F}よな{02:08}\n		Who knows if we'd even be alive anymore without them.\n<wait>	v005		reads: でも、上河はもう‥‥いないんだよな‥‥‥\n
m/MS005B.BIN	0:14	10	267	1F03						
m/MS005B.BIN	0:14	11	323	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:14	12	329	1FD3	ああ、	Yeah, 	The labor {02:02} liberation operation, huh......\nLet's show them what {02:00}s are really made of!\nRight,\n	ours	draft	@ours-2026-09-05
m/MS005B.BIN	0:14	13	341	1F01	。\n今俺に{08:62}{02:00}だ{08:51}頃に味わえ{08:19}達成感が{08:7B}。\n<wait>	.\nRight now I feel a sense of achievement I never had as a Devil Buster.\n<wait>	{04:FF}.\n<wait>	ours	draft	reads: 。\n今俺には、デビルバスターだった頃に味わえなかった達成感がある。\n<wait> @rebase-tagdiff @ours-2026-09-05
m/MS005B.BIN	0:14	14	391	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:14	15	397	1FD3	何かさ、{08:63}達の力でや{08:51}{08:5F}な{08:72}{08:52}{08:68}、な。\n<wait>		Let's do our best!\n<wait>	ours		reads: 何かさ、自分達の力でやったんだな‥‥っていう、な。\n<wait>
m/MS005B.BIN	0:14	16	444	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 上河： @refalign
m/MS005B.BIN	0:14	17	450	1FD3	{08:48}で少し{08:62}他の人達{08:42}の風当たりも和らぐで{08:80}ね。\n<wait>		I'm sure that the others will treat us better going forward, too.\n<wait>	v005		reads: これで少しは、他の人達からの風当たりも和らぐでしょうね。\n<wait>; reads: これで少しは、他の人達からの風当たりも和らぐでしょうね。\n<wait> @refalign
m/MS005B.BIN	0:14	18	510	1F03						
m/MS005B.BIN	0:14	19	571	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:14	20	577	1FD3	新宿解放作戦、かなり難航し{08:2B}らしいな。\n出撃{08:8E}{08:7D}、{01:08}だ{08:52}倒{08:4A}やるぜ！\n<wait>		It sounds like Pentagram is having some trouble taking back\nthe Governmental Office. I hope they'll let us join the battle.\nIf someone's going kill Bael, it's going to be me!\n<wait>	v005		reads: 新宿解放作戦、かなり難航してるらしいな。\n出撃するなら、バエルだって倒してやるぜ！\n<wait>; reads: 新宿解放作戦、かなり難航してるらしいな。\n出撃するなら、バエルだって倒してやるぜ！\n<wait> @refalign
m/MS005B.BIN	0:14	21	653	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 上河： @refalign
m/MS005B.BIN	0:14	22	659	1FD3	{08:00}さん、ちょ{08:53}はりきりすぎ{08:55}よぉ。\n<wait>		Now now, Hayasaka. Let's not get ahead of ourselves.\n<wait>	v005		reads: 早坂さん、ちょっとはりきりすぎですよぉ。\n<wait>; reads: 早坂さん、ちょっとはりきりすぎですよぉ。\n<wait> @refalign
m/MS005B.BIN	0:14	23	713	1F03						
m/MS005B.BIN	0:14	24	769	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:14	25	781	1F01	。{02:01}に受け入れ{08:54}らえて、良{08:18}よな。\n<wait>		Yo, Katsuragi. I've gotta say man,\nI'm glad that Pentagram was willing to let us join.\n<wait>	v005		reads: 。ペンタグランマに受け入れてもらえて、良かったよな。\n<wait>; reads: 。ペンタグランマに受け入れてもらえて、良かったよな。\n<wait> @refalign
m/MS005B.BIN	0:14	26	824	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:14	27	830	1FD3	あの{08:7E}、外界をさまよ{08:52}{08:50}、{08:90}{08:16}かわ{08:18}もん{08:81}{08:25}。\n<wait>		Who knows if we'd even be alive anymore without them.\n<wait>	v005		reads: あのまま、外界をさまよってたら、どうなったかわかったもんじゃない。\n<wait>; reads: あのまま、外界をさまよってたら、どうなったかわかったもんじゃない。\n<wait> @refalign
m/MS005B.BIN	0:14	28	892	1F03						
m/MS005B.BIN	0:14	29	942	1FD2	{08:00}：		Hayasaka:	v005		reads: 早坂：; reads: 早坂： @refalign
m/MS005B.BIN	0:14	30	948	1FD3	労働{02:02}解放作戦か{02:08}‥\n俺達、{02:00}の底力を見{08:67}やろうぜ！\nなあ、	The labour camp liberation operation, huh............\nLet's show them what Devil Busters are really made of!\nRight, 			draft	reads: 労働キャンプ解放作戦か‥‥‥‥\n俺達、デビルバスターの底力を見せてやろうぜ！\nなあ、 @ours-2026-09-05
m/MS005B.BIN	0:14	31	1012	1F01	。\n<wait>	.\n<wait>			draft	reads: 。\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:14	32	1023	1FD2	{08:39}：		Kamikawa:	v005		reads: 上河：; reads: 上河： @refalign
m/MS005B.BIN	0:14	33	1029	1FD3	頑張りま{08:80}！\n<wait>	Let's do our best!\n<wait>			draft	reads: 頑張りましょう！\n<wait> @ours-2026-09-05
m/MS005B.BIN	0:14	34	1055	1F03						
m/MS005B.BIN	0:15	0	13	13						
m/MS005B.BIN	0:15	1	27	09	ﾄ					
m/MS005B.BIN	0:15	2	29	00	L{1E10:010005}	L{1E10:010005}				
m/MS005B.BIN	0:15	3	59	1FD2	アナウンス：	Announcement: 			draft	@ours-2026-09-05
m/MS005B.BIN	0:15	4	79	1F01	、{08:37}、{08:39}、{08:00}、{08:34}。\n以上５名{08:62}詰所{08:71}集合せよ。\n<wait>	, Sonoda, Kamikawa, Hayasaka, Kirishima.\nThe above five, assemble at the squad station.\n<wait>			draft	reads: 、園田、上河、早坂、桐島。\n以上５名は、詰所まで集合せよ。\n<wait>; reads: 、園田、上河、早坂、桐島。\n以上５名は、詰所まで集合せよ。\n<wait> @rebase-tagdiff @ours-2026-09-05
m/MS005B.BIN	0:15	5	133	1FD2	アナウンス：	Announcement:			draft	@ours-2026-09-05
m/MS005B.BIN	0:15	6	147	1FD3	繰り返す\n<wait>	Repeat\n<wait>			draft	@ours-2026-09-05
m/MS005B.BIN	0:15	7	164	1FD2	アナウンス：	Announcement: 			draft	@ours-2026-09-05
