# Giten Megami Tensei translation table -- see docs/pipeline.md
# Edit the 'en' column only.  Leave it empty (or equal to 'jp') to keep the
# original bytes.  Escapes: \n newline, <wait> page-wait, {XX} control byte
# (keep them, in order), \\ \{ \< literal backslash / brace / angle.
file	rec	idx	off	tag	jp	en	note
m/MS002B.BIN	0:03	21	682	00	d	d	
m/MS002B.BIN	0:03	22	696	1F82	ﾒムールムール：	Murmur:	@from-ours
m/MS002B.BIN	0:03	23	713	1FD3	{08:72}馬鹿な{02:08}貴様如きに{08:72}{08:47}私が{02:08}！！！\n<wait>	How... How could this happen?...\n<wait>	reads: ‥‥馬鹿な‥‥‥貴様如きに‥‥この私が‥‥‥！！！\n<wait> @from-v005
m/MS002B.BIN	0:04	0	29	1FD2	アドニス：	Adonis:	@from-v005
m/MS002B.BIN	0:04	1	41	1FD3	{01:34}が消{08:41}{08:42}とい{08:52}、ノコノコ現{08:2F}と{08:68}の{08:62}感心{08:23}ね{02:08}\n	I had a feeling that you'd be coming here, Katsuragi...\n<wait>	reads: 結界が消えたからといって、ノコノコ現れるというのは、感心できないね‥‥‥\n @from-v005
m/MS002B.BIN	0:04	2	94	00	{04:FF}君。\n<wait>		reads: 君。\n<wait> @rebase-new
m/MS002B.BIN	0:04	3	109	1FD2	アドニス：	Adonis:	@from-v005
m/MS002B.BIN	0:04	4	121	1FD3	少なくとも、利口な者のやる事では{08:25}{02:08}\n<wait>	You have never been a smart one.\n<wait>	reads: 少なくとも、利口な者のやる事ではない‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:04	5	166	1FD2	アドニス：	Adonis:	@from-v005
m/MS002B.BIN	0:04	6	178	1FD3	そう{02:08}\n<wait>君は何度も{08:47}僕に、屈辱的な思いを{02:0D}く{08:60}大切な友人だ{08:42}、\n特別に教えてあげる{08:84}{02:08}\n<wait>	Yes...\n<wait>You might have humiliated me before, but this time,\nthings are different.\n<wait>	reads: そう‥‥‥\n<wait>君は何度もこの僕に、屈辱的な思いをさせてくれた大切な友人だから、\n特別に教えてあげるけど‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:04	7	275	1FD2	アドニス：	Adonis:	@from-v005
m/MS002B.BIN	0:04	8	287	1FD3	僕は以前の僕とは違う{08:5F}{08:72}分かるかい？\n<wait>	Can you feel it? I am no longer the same me I once was.\n<wait>	reads: 僕は以前の僕とは違うんだ‥‥分かるかい？\n<wait> @from-v005
m/MS002B.BIN	0:04	9	332	1FD2	アドニス：	Adonis:	@from-v005
m/MS002B.BIN	0:04	10	344	1FD3	嗚呼{02:08}こう{08:4A}眼を閉じると{02:08}\n<wait>	Aah... I can see it when I close my eyes...\n<wait>	reads: 嗚呼‥‥‥こうして眼を閉じると‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:04	11	379	1FD2	アドニス：	Adonis:	@from-v005
m/MS002B.BIN	0:04	12	391	1FD3	僕の実力を前に{08:4A}、僕に取りすがり、許しを乞う君の姿が見{08:28}！！\n<wait>	I can see you begging for mercy before my true might!\n<wait>	reads: 僕の実力を前にして、僕に取りすがり、許しを乞う君の姿が見える！！\n<wait> @from-v005
m/MS002B.BIN	0:04	13	460	1FD2	アドニス：	Adonis:	@from-v005
m/MS002B.BIN	0:04	14	472	1FD3	今度と{08:68}今度こそ、僕の{08:47}手で、君の息の根を止めてあげ{08:69}{08:72}\n<wait>	Hear me! This time, I will kill you!\n<wait>	reads: 今度という今度こそ、僕のこの手で、君の息の根を止めてあげよう‥‥\n<wait> @from-v005
m/MS002B.BIN	0:04	15	537	1FD2	アドニス：	Adonis:	@from-v005
m/MS002B.BIN	0:04	16	549	1FD3	クククククク{02:08}！！\n<wait>	Hehehehe!...\n<wait>	reads: クククククク‥‥‥！！\n<wait> @from-v005
m/MS002B.BIN	0:04	17	580	00	{01:04}	Nishino Yoshio	reads: 西野義雄 @from-ours
m/MS002B.BIN	0:04	18	584	00	d{04:FF}	d{04:FF}	reads: d
m/MS002B.BIN	0:04	19	588	00	d	d	
m/MS002B.BIN	0:04	20	611	1F82	ﾒアドニス：	Adonis:	@from-ours
m/MS002B.BIN	0:04	21	624	1FD3	何故だ{02:08}<wait>何故{08:72}<wait>お前に勝てな{08:72}<wait>い{02:08}<wait>	Why? <wait>Why?... <wait>Why could I not... <wait>defeat you?...<wait>	reads: 何故だ‥‥‥<wait>何故‥‥<wait>お前に勝てな‥‥<wait>い‥‥‥<wait> @from-v005
m/MS002B.BIN	0:05	0	44	1F03			
m/MS002B.BIN	0:05	1	48	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	2	59	09	{08:48}で、恋人のパーツは全部揃{08:51}の？\n{08:72}{08:81}あ、後は{08:72}復活さ{08:2A}{08:74}ね{02:08}‥\n<wait>	And so, you have collected all of your lover's body parts.\nAll that remains now is reviving her.\n<wait>	reads: これで、恋人のパーツは全部揃ったの？\n‥‥じゃあ、後は‥‥復活させるだけね‥‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:05	3	131	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	4	137	1FD3	復活{08:4B}ら{02:08}‥<wait>いえ、何{08:56}{08:25}わ。\n早く脱出しま{08:80}。早くし{08:25}と、奴らが追{08:52}くるわ！\n<wait>	Once you do that... <wait>No, nothing. Never mind.\nFirst things first, let's get the hell out of here.\n<wait>	reads: 復活したら‥‥‥‥<wait>いえ、何でもないわ。\n早く脱出しましょう。早くしないと、奴らが追ってくるわ！\n<wait> @from-v005
m/MS002B.BIN	0:05	5	224	18	ちょ{08:53}！　{08:5B}侵入し{08:69}{08:52}言うの！？\n<wait>	Wait, what!? You wanna go back in there!?\n<wait>	reads: ちょっと！　また侵入しようって言うの！？\n<wait> @from-v005
m/MS002B.BIN	0:05	6	265	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	7	271	1FD3	{01:18}バカぁ！？　{08:5B}行っ{08:50}、格好の標的よ。\n<wait>	How stupid can you be!? That's practically suicide!\n<wait>	reads: あんたバカぁ！？　また行ったら、格好の標的よ。\n<wait> @from-v005
m/MS002B.BIN	0:05	8	318	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	9	324	1FD3	とにかく！　と{08:53}と、{08:79}頭の持ち主を復活さ{08:2A}{08:46}ね！\n<wait>	Plus, don't you have someone to bring back to life?\n<wait>	reads: とにかく！　とっとと、その頭の持ち主を復活させることね！\n<wait> @from-v005
m/MS002B.BIN	0:05	10	387	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	11	398	09	{08:48}で、	And so, Yuuka's body parts have all been collected.\nWell, with the exception of her heart, that is.\n<wait>	reads: これで、 @from-v005
m/MS002B.BIN	0:05	12	408	00	{04:FE}の身体は全部揃{08:51}のね{02:08}。\n心臓は{08:76}{08:74}ど{02:08}\n<wait>		reads: の身体は全部揃ったのね‥‥‥。\n心臓はまだだけど‥‥‥\n<wait> @rebase-new
m/MS002B.BIN	0:05	13	458	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	14	464	1FD3	{02:08}{02:08}‥\n<wait>{02:08}いつま{08:56}{08:73}トコ{08:40}訳に行か{08:25}わ。\n早く逃げなきゃ。\n	.........\n<wait>...In any case, it's not like we can stay here forever.\nTime to get moving.\n	reads: ‥‥‥‥‥‥‥\n<wait>‥‥‥いつまでもこんなトコいる訳に行かないわ。\n早く逃げなきゃ。\n @from-v005
m/MS002B.BIN	0:05	15	528	18	{02:08}{08:73}トコ、今行っ{08:50}犬死に{08:5E}ね。\n{01:38}{08:52}ば、何を血迷{08:51}のかしら{02:08}\n<wait>	Going back there now is just asking to be killed.\nHave I lost my mind or what?...\n<wait>	reads: ‥‥‥こんなトコ、今行ったら犬死にものね。\nアタシってば、何を血迷ったのかしら‥‥‥\n<wait> @from-v005
m/MS002B.BIN	0:05	16	602	09	{08:48}で心臓を除く、	And so, all of Yuuka's body parts have been collected.\nAll that remains now is reviving her.\n<wait>	reads: これで心臓を除く、 @from-v005
m/MS002B.BIN	0:05	17	622	00	{04:FE}の身体は揃{08:51}{02:08}。\n後{08:62}		reads: の身体は揃った‥‥‥。\n後は、 @rebase-new
m/MS002B.BIN	0:05	18	649	00	{04:FE}の身体を一ヵ所に集めて、復活さ{08:2A}のみだ。\n<wait>		reads: の身体を一ヵ所に集めて、復活させるのみだ。\n<wait> @rebase-new
m/MS002B.BIN	0:05	19	698	1FBA	あまりぐずぐず{08:13}と、追手に捕ま{08:52}{08:83}。\n一行{08:62}早々に{08:45}を離{08:2F}事に{08:4B}。\n	Reinforcements are sure to be on their way.\nYou decide to book it while you still can.\n	reads: あまりぐずぐずしていると、追手に捕まってしまう。\n一行は、早々にここを離れる事にした。\n @from-v005
m/MS002B.BIN	0:05	20	767	18	今、{01:08}城に侵入{08:8E}の{08:62}あまりにも危険過ぎる。\n早く、{08:45}{08:42}離{08:60}方が良い{08:8C}。\n<wait>	Entering Baal's Castle now is far too dangerous.\nYou'd be wise to leave this place quickly.\n<wait>	reads: 今、バエル城に侵入するのは、あまりにも危険過ぎる。\n早く、ここから離れた方が良いだろう。\n<wait> @from-ours
m/MS002B.BIN	0:05	21	908	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	22	919	0B	ちょ{08:53}！！　今更、怖じ気づ{08:64}{08:52}訳！？\n<wait>	H-Hey!! Don't tell me you're getting cold feet now!?\n<wait>	reads: ちょっと！！　今更、怖じ気づいたって訳！？\n<wait> @from-ours
m/MS002B.BIN	0:05	23	964	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	24	970	1FD3	今を逃{08:4B}ら、{08:5C}{08:73}チャンス無いわ。\n今{08:62}とにかく行く{08:86}{08:25}のよ！\n<wait>	If we let this chance slip by, we'll never get another one.\nRight now, we just have to go for it!\n<wait>	reads: 今を逃したら、もうこんなチャンス無いわ。\n今は、とにかく行くしかないのよ！\n<wait> @from-ours
m/MS002B.BIN	0:05	25	1038	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	26	1044	1FD3	命懸けで案内し{08:2B}、{01:16}の身にも{08:1A}よ！\n<wait>	I'm risking my life to guide you. Put yourself in my shoes!\n<wait>	reads: 命懸けで案内してる、あたしの身にもなってよ！\n<wait> @from-ours
m/MS002B.BIN	0:05	27	1086	18	今戻っ{08:50}、今{08:71}の事が無駄に{08:59}わ。\n{01:38}が言い出{08:4B}{08:5F}し{02:08}。\n<wait>	If we turn back now, everything we've done so far would be for nothing.\nI'm the one who suggested we go, after all...\n<wait>	reads: 今戻ったら、今までの事が無駄になるわ。\nアタシが言い出したんだし‥‥‥。\n<wait> @from-ours
m/MS002B.BIN	0:05	28	1148	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	29	1154	1FD3	やっぱり、行く{08:86}{08:25}わよね{02:08}\n<wait>	Guess we really don't have a choice but to keep going...\n<wait>	reads: やっぱり、行くしかないわよね‥‥‥\n<wait> @from-ours
m/MS002B.BIN	0:05	30	1190	1FD0	今戻っ{08:50}、{08:47}千載一隅のチャンスを逃す事に{08:59}。\n{08:45}は意地{08:56}、	Turning back now would mean losing this once-in-a-lifetime chance.\nNo matter what, 	reads: 今戻ったら、この千載一隅のチャンスを逃す事になる。\nここは意地でも、 @from-ours
m/MS002B.BIN	0:05	31	1251	00	{04:FE}の頭を盗み出すべき{08:8C}。\n<wait>	I should steal {04:FE}'s head.\n<wait>	reads: の頭を盗み出すべきだろう。\n<wait> @from-ours
m/MS002B.BIN	0:05	32	1344	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	33	1355	0B	{08:45}{08:42}{08:62}{01:16}の指示に従{08:52}頂戴。\n<wait>	The area ahead is a bit of a maze.\n<wait>	reads: ここからは、あたしの指示に従って頂戴。\n<wait> @from-v005
m/MS002B.BIN	0:05	34	1390	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	35	1396	1FD3	{01:16}の言うとおりに進ま{08:19}ら、{08:90}{08:59}かわかん{08:25}わよ！\nまぁ、命は{08:25}で{08:80}ね！\n<wait>	Please follow my directions, and we might just make it through alive.\n<wait>	reads: あたしの言うとおりに進まなかったら、どうなるかわかんないわよ！\nまぁ、命はないでしょうね！\n<wait> @from-v005
m/MS002B.BIN	0:05	36	1472	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	37	1478	1FD3	まず{08:62}入{08:52}{08:1E}所の正面に{08:7B}扉を抜{08:43}ら、左に向か{08:52}。\n{08:81}、行くわよ！！\n<wait>	First, pass through that door, and then head left.\n<wait>	reads: まずは、入ってきた所の正面にある扉を抜けたら、左に向かって。\nじゃ、行くわよ！！\n<wait> @from-v005
m/MS002B.BIN	0:05	38	1551	18	さて{02:08}と。\n{08:45}{08:42}先、無駄の無い{08:69}に行か{08:25}とね。\n<wait>	Now then...\nFrom here on, I need to move without wasting any time.\n<wait>	reads: さて‥‥‥と。\nここから先、無駄の無いように行かないとね。\n<wait> @from-ours
m/MS002B.BIN	0:05	39	1605	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:05	40	1611	1FD3	まず{08:62}入口の正面に{08:7B}扉を抜{08:43}ら左{02:08}と。\n<wait>	First, go through the door facing the entrance, then left... right.\n<wait>	reads: まずは、入口の正面にある扉を抜けたら左‥‥‥と。\n<wait> @from-ours
m/MS002B.BIN	0:05	41	1659	1FD0	{08:45}{08:42}先、無駄なく行動し、早く	From here on, move efficiently and quickly,	reads: ここから先、無駄なく行動し、早く @from-ours
m/MS002B.BIN	0:05	42	1691	00	{04:FE}の頭部を盗み出さねば{08:7D}{08:25}。\n<wait>	I need to steal {04:FE}'s head.\n<wait>	reads: の頭部を盗み出さねばならない。\n<wait> @from-ours
m/MS002B.BIN	0:05	43	1726	1FBA	{08:31}{08:42}、大体の道筋は聞い{08:14}。\n<wait>	I've heard the general route from Rui.\n<wait>	reads: 泪から、大体の道筋は聞いている。\n<wait> @from-ours
m/MS002B.BIN	0:05	44	1759	1FBA	まず{08:62}入口の正面にあ{08:51}扉を抜けて左に向かわなくては{08:7D}{08:25}。\n<wait>	First, I need to go through the door facing the entrance and head left.\n<wait>	reads: まずは、入口の正面にあった扉を抜けて左に向かわなくてはならない。\n<wait> @from-ours
m/MS002B.BIN	0:06	0	11	1F03			
m/MS002B.BIN	0:06	1	15	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:06	2	27	1FA5	何や{08:52}んのよ！　{08:73}所でぐずぐず{08:4A}られ{08:25}わ！！\n早く脱出{08:8E}のよ！！\n	What are you doing! We can't dawdle in a place like this!!\nHurry up and get out!!\n	reads: 何やってんのよ！　こんな所でぐずぐずしてられないわ！！\n早く脱出するのよ！！\n @from-ours
m/MS002B.BIN	0:06	3	94	18	最初{08:42}何やっ{08:2B}のよ！\n扉を抜{08:43}ら左だ{08:52}、言{08:51}で{08:80}！？\n	What are you even doing from the very start!?\nI told you it's left after the door, didn't I!?\n	reads: 最初から何やってるのよ！\n扉を抜けたら左だって、言ったでしょう！？\n @from-ours
m/MS002B.BIN	0:06	4	156	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:06	5	168	1FA5	出口は目前だわ{02:08}{08:73}所でぐずぐず{08:4A}られ{08:25}！\n	The exit is right there...... I can't dawdle here!\n	reads: 出口は目前だわ‥‥‥こんな所でぐずぐずしてられない！\n @from-ours
m/MS002B.BIN	0:06	6	212	18	こっち{08:81}{08:25}{02:08}急が{08:25}と{02:08}！\n	Not this way... I need to hurry...!\n	reads: こっちじゃない‥‥‥急がないと‥‥‥！\n @from-ours
m/MS002B.BIN	0:06	7	248	1FA5	出口は目前で{08:7B}。{08:73}所で油を売る訳には行か{08:25}。\n	The exit is right ahead. There's no time to waste here.\n	reads: 出口は目前である。こんな所で油を売る訳には行かない。\n @from-ours
m/MS002B.BIN	0:06	8	296	18	{02:0E}を通{08:52}{08:62}時間が掛かり過ぎる。\n反対側{08:42}行こう。\n<wait>	Going this way takes too long.\nLet's go from the other side.\n<wait>	reads: こちらを通っては、時間が掛かり過ぎる。\n反対側から行こう。\n<wait> @from-ours
m/MS002B.BIN	0:07	0	11	1F03			
m/MS002B.BIN	0:07	1	15	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:07	2	21	1FD3	こっち{08:81}{08:25}わ。反対側の扉よ。\n左右の区別、つい{08:2B}？\n	Wrong way. The other door.\nGod, can't you tell left from right?\n	reads: こっちじゃないわ。反対側の扉よ。\n左右の区別、ついてる？\n @from-v005
m/MS002B.BIN	0:07	3	81	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:07	4	87	1FD3	え{08:53}{08:72}こっち{08:81}なく{08:52}、反対側の扉よね{02:08}\n急がなきゃ{02:08}\n	Um... it's not this way, it's the door on the other side...\nI need to hurry...\n	reads: えっと‥‥こっちじゃなくって、反対側の扉よね‥‥‥\n急がなきゃ‥‥‥\n @from-ours
m/MS002B.BIN	0:07	5	144	1FD0	こっちではなく、反対側の扉だ。\n急がなくては{02:08}\n<wait>	Not this way -- the door on the other side.\nI need to hurry...\n<wait>	reads: こっちではなく、反対側の扉だ。\n急がなくては‥‥‥\n<wait> @from-ours
m/MS002B.BIN	0:08	0	17	1F03			
m/MS002B.BIN	0:08	1	21	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:08	2	27	1FD3	今更戻{08:52}{08:90}{08:8E}のよ！！\n<wait>	What good would turning back do now!?\n<wait>	reads: 今更戻ってどうするのよ！！\n<wait> @from-ours
m/MS002B.BIN	0:08	3	56	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:08	4	62	1FD3	今捕{08:20}ら、今{08:71}の苦労全部パアよ！　全部！\n	If we get caught now, all our hard work will be for nothing! All of it!\n	reads: 今捕まったら、今までの苦労全部パアよ！　全部！\n @from-ours
m/MS002B.BIN	0:08	5	113	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:08	6	119	1FD3	今捕{08:20}ら、今{08:71}の苦労全部パアに{08:59}わ。\n早く行かなきゃ{08:72}\n	If we get caught now, all our hard work will have been for nothing.\nWe need to hurry...\n	reads: 今捕まったら、今までの苦労全部パアになるわ。\n早く行かなきゃ‥‥\n @from-ours
m/MS002B.BIN	0:08	7	178	1FD0	今戻{08:52}、捕まろう{08:5E}{08:7D}、今{08:71}の苦労は水の泡に{08:59}。\n{08:45}は大人しく脱出{08:4B}方が{08:7F}{08:8C}。\n<wait>	If I go back now and get caught, all this effort will be for nothing.\nBetter to quietly make my escape from here.\n<wait>	reads: 今戻って、捕まろうものなら、今までの苦労は水の泡になる。\nここは大人しく脱出した方がいいだろう。\n<wait> @from-ours
m/MS002B.BIN	0:08	8	280	1F03			
m/MS002B.BIN	0:08	9	284	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:08	10	290	1FD3	ちょ{08:53}進むと、右側の壁に扉が{08:7B}わ。そこに入{08:52}。\n<wait>	Okay. There's going to be a door on the right side of this hallway.\nGo through there.\n<wait>	reads: ちょっと進むと、右側の壁に扉があるわ。そこに入って。\n<wait> @from-v005
m/MS002B.BIN	0:08	11	345	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:08	12	351	1FD3	更に進むと、ダークゾーンに出るわ。\nそう{08:4B}ら、慌てずに左を向いて真っすぐ進めばＯＫよ。\n	Keep moving forward, and you'll enter a dark zone.\nNo need to panic. Just turn left, and keep going straight.\n	reads: 更に進むと、ダークゾーンに出るわ。\nそうしたら、慌てずに左を向いて真っすぐ進めばＯＫよ。\n @from-v005
m/MS002B.BIN	0:08	13	447	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:08	14	453	1FD3	ちょ{08:53}進んで、右側の壁に{08:7B}扉を入{08:52}{02:08}\nそこを進んでダークゾーンに入っ{08:50}、左を向いて真っすぐ行けば{08:7F}のよね{08:72}\n	Go forward a bit, then through the door on the right wall...\nThen once you're in the dark zone, turn left and go straight, right...?\n	reads: ちょっと進んで、右側の壁にある扉を入って‥‥‥\nそこを進んでダークゾーンに入ったら、左を向いて真っすぐ行けばいいのよね‥‥\n @from-ours
m/MS002B.BIN	0:08	15	564	1FD0	{08:47}先の右側の壁に{08:7B}扉に入り、{08:79}先に{08:7B}ダークゾーンに侵入{08:4B}ら\n左を向き、{08:79}{08:7E}真っすぐ進めば良い筈で{08:7B}。\n<wait>	Going through the door in the wall up ahead on the right, and entering\nthe dark zone beyond it, I should then turn left and go straight.\n<wait>	reads: この先の右側の壁にある扉に入り、その先にあるダークゾーンに侵入したら\n左を向き、そのまま真っすぐ進めば良い筈である。\n<wait> @from-ours
m/MS002B.BIN	0:08	16	678	1F03			
m/MS002B.BIN	0:08	17	682	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:08	18	688	1FD3	ちょ{08:53}！　何処に行くの？\n今戻{08:52}も{08:7F}事{08:6A}か無いわ。今は進む{08:86}{08:25}のよ。\n	Hey! Where are you going?\nNothing good will come of turning back now. We just have to press on.\n	reads: ちょっと！　何処に行くの？\n今戻ってもいい事なんか無いわ。今は進むしかないのよ。\n @from-ours
m/MS002B.BIN	0:08	19	766	1FD2	{08:31}：	Rui:	reads: 泪： @from-ours
m/MS002B.BIN	0:08	20	772	1FD3	今戻{08:52}も仕方{08:25}わね{02:08}‥\nとにかく、先に進む事を考え{08:25}と{02:08}\n	No use turning back now...\nI just need to focus on moving forward...\n	reads: 今戻っても仕方ないわね‥‥‥‥\nとにかく、先に進む事を考えないと‥‥‥\n @from-ours
m/MS002B.BIN	0:08	21	833	1FD0	今戻{08:52}も、	Even if I go back now,	reads: 今戻っても、 @from-ours
m/MS002B.BIN	0:08	22	847	00	{04:FE}の頭部を盗み出すチャンスを失う{08:74}だ。\n先に進む事を考え{08:57}{02:08}\n<wait>	I'd only lose my chance to steal {04:FE}'s head.\nI need to focus on moving forward...\n<wait>	reads: の頭部を盗み出すチャンスを失うだけだ。\n先に進む事を考えなければ‥‥‥\n<wait> @from-ours
m/MS002B.BIN	0:09	0	17	1F03			
m/MS002B.BIN	0:09	1	21	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:09	2	27	1FD3	{08:47}先の落とし穴を使{08:52}、近道しま{08:80}。\n{08:81}{08:25}と、いつ誰に会うかわかん{08:25}わ。\n	There's a trapdoor up ahead that we can fall through.\n	reads: この先の落とし穴を使って、近道しましょう。\nじゃないと、いつ誰に会うかわかんないわ。\n @from-v005
m/MS002B.BIN	0:09	3	107	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:09	4	113	1FD3	{08:47}先の落とし穴を使{08:52}、出口{08:71}近道{08:4B}方が{08:7F}わね{08:72}\n	We should use the pitfall up ahead to take a shortcut to the exit...\n	reads: この先の落とし穴を使って、出口まで近道した方がいいわね‥‥\n @from-ours
m/MS002B.BIN	0:09	5	165	1FD0	{08:47}先の落とし穴を使い、出口{08:71}近道{08:4B}方が{08:7F}{08:8C}。\n<wait>	I should use the pitfall up ahead to take a shortcut to the exit.\n<wait>	reads: この先の落とし穴を使い、出口まで近道した方がいいだろう。\n<wait> @from-ours
m/MS002B.BIN	0:09	6	225	1F03			
m/MS002B.BIN	0:09	7	229	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:09	8	235	1FD3	{08:47}先に行っ{08:50}、落とし穴よ。\n出口{08:71}近道できる{08:84}、今は行くべき{08:81}{08:25}わ。\n	There's a pitfall if you go that way.\nIt'd be a shortcut to the exit, but we shouldn't take it right now.\n	reads: この先に行ったら、落とし穴よ。\n出口まで近道できるけど、今は行くべきじゃないわ。\n @from-ours
m/MS002B.BIN	0:09	9	313	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:09	10	319	1FD3	{08:47}先は落とし穴よね{02:08}\n今行{08:52}も{08:80}が{08:25}わ。戻ろ{08:53}。\n	There's a pitfall up ahead, right...\nNo point going that way right now. Guess I'll turn back.\n	reads: この先は落とし穴よね‥‥‥\n今行ってもしょうがないわ。戻ろっと。\n @from-ours
m/MS002B.BIN	0:09	11	372	1FD0	{08:47}先は落とし穴で{08:7B}。\nそこを落ちれば、出口{08:71}の近道に{08:59}が、今は行くべきでは{08:25}{08:8C}。\n<wait>	There's a pitfall ahead.\nFalling through it would shortcut to the exit, but now isn't the time.\n<wait>	reads: この先は落とし穴である。\nそこを落ちれば、出口までの近道になるが、今は行くべきではないだろう。\n<wait> @from-ours
m/MS002B.BIN	0:0A	0	17	1F03			
m/MS002B.BIN	0:0A	1	21	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:0A	2	27	1FD3	{08:47}{01:2E}を抜けて、{08:79}先に{08:7B}エレベーターで一気に最上階{08:71}行くの。\n<wait>	Okay. In the next room, there's an elevator that'll\ntake us straight to the top.\n<wait>	reads: この部屋を抜けて、その先にあるエレベーターで一気に最上階まで行くの。\n<wait> @from-v005
m/MS002B.BIN	0:0A	3	94	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:0A	4	100	1FD3	そう{08:4B}ら、奴の{01:2E}は目前よ！\n	Let's keep going. We're almost there!\n	reads: そうしたら、奴の部屋は目前よ！\n @from-v005
m/MS002B.BIN	0:0A	5	137	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:0A	6	143	1FD3	{08:47}{01:2E}を抜けて、{08:79}先に{08:7B}エレベーターで一気に最上階{08:71}{02:08}。\n<wait>	Through this room, then straight to the top floor by the elevator...\n<wait>	reads: この部屋を抜けて、その先にあるエレベーターで一気に最上階まで‥‥‥。\n<wait> @from-ours
m/MS002B.BIN	0:0A	7	206	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:0A	8	212	1FD3	そう{08:4B}ら、奴の{01:2E}の目前{08:71}一気に行{08:29}わね。\n	That way, we can get right up to the door of his room in one go.\n	reads: そうしたら、奴の部屋の目前まで一気に行けるわね。\n @from-ours
m/MS002B.BIN	0:0A	9	258	1FD0	{08:47}{01:2E}を抜けて、{08:79}先に{08:7B}エレベーターで一気に最上階{08:71}行けば、\n{01:08}の{01:2E}は目前で{08:7B}。\n<wait>	Through this room and straight to the top floor by the elevator beyond,\nBaal's room will be right there.\n<wait>	reads: この部屋を抜けて、その先にあるエレベーターで一気に最上階まで行けば、\nバエルの部屋は目前である。\n<wait> @from-ours
m/MS002B.BIN	0:0A	10	356	1F03			
m/MS002B.BIN	0:0A	11	360	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:0A	12	366	1FD3	こっち{08:81}{08:25}わ。\nこっちを通っ{08:50}、凄い時間のロスになっちゃう。\n<wait>	No, not here. There's a faster way.\n<wait>	reads: こっちじゃないわ。\nこっちを通ったら、凄い時間のロスになっちゃう。\n<wait> @from-v005
m/MS002B.BIN	0:0A	13	434	1FD2	{08:31}：	Rui:	reads: 泪： @from-v005
m/MS002B.BIN	0:0A	14	440	1FD3	落とし穴を使{08:52}、近道{08:8E}のよ！\n	We can use the trapdoor on the other end of this hallway.\n	reads: 落とし穴を使って、近道するのよ！\n @from-v005
