id	file_off	va	section	slot_bytes	refs	record_width	max_cols	jp	en	note
data_0684fc	000684fc	0046a8fc	.data	24	004469b0		23	DDERR_LOCKEDSURFACES	DDERR_LOCKEDSURFACES	
data_068514	00068514	0046a914	.data	12	004469c6		11	DDERR_NO3D	DDERR_NO3D	
data_068520	00068520	0046a920	.data	16	004469f0		15	DDERR_NOALPHAHW	DDERR_NOALPHAHW	
data_068530	00068530	0046a930	.data	20	00446a06		19	DDERR_NOCLIPLIST	DDERR_NOCLIPLIST	
data_068544	00068544	0046a944	.data	20	00446a6a		19	DDERR_NOCOLORCONVHW	DDERR_NOCOLORCONVHW	
data_068558	00068558	0046a958	.data	28	00446a54		27	DDERR_NOCOOPERATIVELEVELSET	DDERR_NOCOOPERATIVELEVELSET	
data_068574	00068574	0046a974	.data	20	00446a3e		19	DDERR_NOCOLORKEY	DDERR_NOCOLORKEY	
data_068588	00068588	0046a988	.data	20	00446a80		19	DDERR_NOCOLORKEYHW	DDERR_NOCOLORKEYHW	
data_06859c	0006859c	0046a99c	.data	28	00446aaa		27	DDERR_NODIRECTDRAWSUPPORT	DDERR_NODIRECTDRAWSUPPORT	
data_0685b8	000685b8	0046a9b8	.data	24	00446ac0		23	DDERR_NOEXCLUSIVEMODE	DDERR_NOEXCLUSIVEMODE	
data_0685d0	000685d0	0046a9d0	.data	16	00446aea		15	DDERR_NOFLIPHW	DDERR_NOFLIPHW	
data_0685e0	000685e0	0046a9e0	.data	12	00446b00		11	DDERR_NOGDI	DDERR_NOGDI	
data_0685ec	000685ec	0046a9ec	.data	20	00446b2a		19	DDERR_NOMIRRORHW	DDERR_NOMIRRORHW	
data_068600	00068600	0046aa00	.data	16	00446b40		15	DDERR_NOTFOUND	DDERR_NOTFOUND	
data_068610	00068610	0046aa10	.data	20	00446b6a		19	DDERR_NOOVERLAYHW	DDERR_NOOVERLAYHW	
data_068624	00068624	0046aa24	.data	20	00446b80		19	DDERR_NORASTEROPHW	DDERR_NORASTEROPHW	
data_068638	00068638	0046aa38	.data	20	00446baa		19	DDERR_NOROTATIONHW	DDERR_NOROTATIONHW	
data_06864c	0006864c	0046aa4c	.data	20	00446bc0		19	DDERR_NOSTRETCHHW	DDERR_NOSTRETCHHW	
data_068660	00068660	0046aa60	.data	20	00446c24		19	DDERR_NOT4BITCOLOR	DDERR_NOT4BITCOLOR	
data_068674	00068674	0046aa74	.data	24	00446c0e		23	DDERR_NOT4BITCOLORINDEX	DDERR_NOT4BITCOLORINDEX	
data_06868c	0006868c	0046aa8c	.data	20	00446bf8		19	DDERR_NOT8BITCOLOR	DDERR_NOT8BITCOLOR	
data_0686a0	000686a0	0046aaa0	.data	20	00446c3a		19	DDERR_NOTEXTUREHW	DDERR_NOTEXTUREHW	
data_0686b4	000686b4	0046aab4	.data	16	00446c64		15	DDERR_NOVSYNCHW	DDERR_NOVSYNCHW	
data_0686c4	000686c4	0046aac4	.data	20	00446c7a		19	DDERR_NOZBUFFERHW	DDERR_NOZBUFFERHW	
data_0686d8	000686d8	0046aad8	.data	20	00446ca4		19	DDERR_NOZOVERLAYHW	DDERR_NOZOVERLAYHW	
data_0686ec	000686ec	0046aaec	.data	16	00446cba		15	DDERR_OUTOFCAPS	DDERR_OUTOFCAPS	
data_0686fc	000686fc	0046aafc	.data	20	004467c6		19	DDERR_OUTOFMEMORY	DDERR_OUTOFMEMORY	
data_068710	00068710	0046ab10	.data	24	00446cf2		23	DDERR_OUTOFVIDEOMEMORY	DDERR_OUTOFVIDEOMEMORY	
data_068728	00068728	0046ab28	.data	24	00446d08		23	DDERR_OVERLAYCANTCLIP	DDERR_OVERLAYCANTCLIP	
data_068740	00068740	0046ab40	.data	36	00446d1e		35	DDERR_OVERLAYCOLORKEYONLYONEACTIVE	DDERR_OVERLAYCOLORKEYONLYONEACTIVE	
data_068764	00068764	0046ab64	.data	20	00446d34		19	DDERR_PALETTEBUSY	DDERR_PALETTEBUSY	
data_068778	00068778	0046ab78	.data	24	00446d4a		23	DDERR_COLORKEYNOTSET	DDERR_COLORKEYNOTSET	
data_068790	00068790	0046ab90	.data	32	00446d74		31	DDERR_SURFACEALREADYATTACHED	DDERR_SURFACEALREADYATTACHED	
data_0687b0	000687b0	0046abb0	.data	32	00446d8a		31	DDERR_SURFACEALREADYDEPENDENT	DDERR_SURFACEALREADYDEPENDENT	
data_0687d0	000687d0	0046abd0	.data	20	00446dbf		19	DDERR_SURFACEBUSY	DDERR_SURFACEBUSY	
data_0687e4	000687e4	0046abe4	.data	24	00446dd5		23	DDERR_CANTLOCKSURFACE	DDERR_CANTLOCKSURFACE	
data_0687fc	000687fc	0046abfc	.data	24	00446deb		23	DDERR_SURFACEISOBSCURED	DDERR_SURFACEISOBSCURED	
data_068814	00068814	0046ac14	.data	20	00446e01		19	DDERR_SURFACELOST	DDERR_SURFACELOST	
data_068828	00068828	0046ac28	.data	28	00446e17		27	DDERR_SURFACENOTATTACHED	DDERR_SURFACENOTATTACHED	
data_068844	00068844	0046ac44	.data	20	00446e2d		19	DDERR_TOOBIGHEIGHT	DDERR_TOOBIGHEIGHT	
data_068858	00068858	0046ac58	.data	20	00446e43		19	DDERR_TOOBIGSIZE	DDERR_TOOBIGSIZE	
data_06886c	0006886c	0046ac6c	.data	20	00446e59		19	DDERR_TOOBIGWIDTH	DDERR_TOOBIGWIDTH	
data_068880	00068880	0046ac80	.data	20	00446770		19	DDERR_UNSUPPORTED	DDERR_UNSUPPORTED	
data_068894	00068894	0046ac94	.data	24	00446e6f		23	DDERR_UNSUPPORTEDFORMAT	DDERR_UNSUPPORTEDFORMAT	
data_0688ac	000688ac	0046acac	.data	24	00446e85		23	DDERR_UNSUPPORTEDMASK	DDERR_UNSUPPORTEDMASK	
data_0688c4	000688c4	0046acc4	.data	32	00446e9b		31	DDERR_VERTICALBLANKINPROGRESS	DDERR_VERTICALBLANKINPROGRESS	
data_0688e4	000688e4	0046ace4	.data	24	00446eb1		23	DDERR_WASSTILLDRAWING	DDERR_WASSTILLDRAWING	
data_0688fc	000688fc	0046acfc	.data	16	00446ec7		15	DDERR_XALIGN	DDERR_XALIGN	
data_06890c	0006890c	0046ad0c	.data	28	00446edd		27	DDERR_INVALIDDIRECTDRAWGUID	DDERR_INVALIDDIRECTDRAWGUID	
data_068928	00068928	0046ad28	.data	32	00446ef3		31	DDERR_DIRECTDRAWALREADYCREATED	DDERR_DIRECTDRAWALREADYCREATED	
data_068948	00068948	0046ad48	.data	24	00446f09		23	DDERR_NODIRECTDRAWHW	DDERR_NODIRECTDRAWHW	
data_068960	00068960	0046ad60	.data	36	00446f1f		35	DDERR_PRIMARYSURFACEALREADYEXISTS	DDERR_PRIMARYSURFACEALREADYEXISTS	
data_068984	00068984	0046ad84	.data	20	00446f35		19	DDERR_NOEMULATION	DDERR_NOEMULATION	
data_068998	00068998	0046ad98	.data	24	00446f4b		23	DDERR_REGIONTOOSMALL	DDERR_REGIONTOOSMALL	
data_0689b0	000689b0	0046adb0	.data	28	00446f61		27	DDERR_CLIPPERISUSINGHWND	DDERR_CLIPPERISUSINGHWND	
data_0689cc	000689cc	0046adcc	.data	24	00446f77		23	DDERR_NOCLIPPERATTACHED	DDERR_NOCLIPPERATTACHED	
data_0689e4	000689e4	0046ade4	.data	16	00446f8d		15	DDERR_NOHWND	DDERR_NOHWND	
data_0689f4	000689f4	0046adf4	.data	24	00446fa3		23	DDERR_HWNDSUBCLASSED	DDERR_HWNDSUBCLASSED	
data_068a0c	00068a0c	0046ae0c	.data	24	00446fb9		23	DDERR_HWNDALREADYSET	DDERR_HWNDALREADYSET	
data_068a24	00068a24	0046ae24	.data	24	00446fcf		23	DDERR_NOPALETTEATTACHED	DDERR_NOPALETTEATTACHED	
data_068a3c	00068a3c	0046ae3c	.data	20	00446fe5		19	DDERR_NOPALETTEHW	DDERR_NOPALETTEHW	
data_068a50	00068a50	0046ae50	.data	24	00446ffb		23	DDERR_BLTFASTCANTCLIP	DDERR_BLTFASTCANTCLIP	
data_068a68	00068a68	0046ae68	.data	16	00447011		15	DDERR_NOBLTHW	DDERR_NOBLTHW	
data_068a78	00068a78	0046ae78	.data	20	00447027		19	DDERR_NODDROPSHW	DDERR_NODDROPSHW	
data_068a8c	00068a8c	0046ae8c	.data	24	0044703d		23	DDERR_OVERLAYNOTVISIBLE	DDERR_OVERLAYNOTVISIBLE	
data_068aa4	00068aa4	0046aea4	.data	20	00447053		19	DDERR_NOOVERLAYDEST	DDERR_NOOVERLAYDEST	
data_068ab8	00068ab8	0046aeb8	.data	24	00447069		23	DDERR_INVALIDPOSITION	DDERR_INVALIDPOSITION	
data_068ad0	00068ad0	0046aed0	.data	28	0044707f		27	DDERR_NOTAOVERLAYSURFACE	DDERR_NOTAOVERLAYSURFACE	
data_068aec	00068aec	0046aeec	.data	32	00447095		31	DDERR_EXCLUSIVEMODEALREADYSET	DDERR_EXCLUSIVEMODEALREADYSET	
data_068b0c	00068b0c	0046af0c	.data	20	004470ab		19	DDERR_NOTFLIPPABLE	DDERR_NOTFLIPPABLE	
data_068b20	00068b20	0046af20	.data	20	004470c1		19	DDERR_CANTDUPLICATE	DDERR_CANTDUPLICATE	
data_068b34	00068b34	0046af34	.data	16	004470d7		15	DDERR_NOTLOCKED	DDERR_NOTLOCKED	
data_068b44	00068b44	0046af44	.data	20	004470ed		19	DDERR_CANTCREATEDC	DDERR_CANTCREATEDC	
data_068b58	00068b58	0046af58	.data	12	00447103		11	DDERR_NODC	DDERR_NODC	
data_068b64	00068b64	0046af64	.data	16	00447119		15	DDERR_WRONGMODE	DDERR_WRONGMODE	
data_068b74	00068b74	0046af74	.data	24	0044712f		23	DDERR_IMPLICITLYCREATED	DDERR_IMPLICITLYCREATED	
data_068b8c	00068b8c	0046af8c	.data	20	00447145		19	DDERR_NOTPALETTIZED	DDERR_NOTPALETTIZED	
data_068ba0	00068ba0	0046afa0	.data	24	0044715b		23	DDERR_UNSUPPORTEDMODE	DDERR_UNSUPPORTEDMODE	
data_068bb8	00068bb8	0046afb8	.data	20	00447171		19	DDERR_NOMIPMAPHW	DDERR_NOMIPMAPHW	
data_068bcc	00068bcc	0046afcc	.data	28	00447187		27	DDERR_INVALIDSURFACETYPE	DDERR_INVALIDSURFACETYPE	
data_068be8	00068be8	0046afe8	.data	24	0044719d		23	DDERR_DCALREADYCREATED	DDERR_DCALREADYCREATED	
data_068c00	00068c00	0046b000	.data	20	004471b3		19	DDERR_CANTPAGELOCK	DDERR_CANTPAGELOCK	
data_068c14	00068c14	0046b014	.data	24	004471c9		23	DDERR_CANTPAGEUNLOCK	DDERR_CANTPAGEUNLOCK	
data_068c2c	00068c2c	0046b02c	.data	20	004471df		19	DDERR_NOTPAGELOCKED	DDERR_NOTPAGELOCKED	
data_068c40	00068c40	0046b040	.data	24	004467b0		23	DDERR_NOTINITIALIZED	DDERR_NOTINITIALIZED	
data_068c58	00068c58	0046b058	.data	16	004471f5		15	Unknown Error	Unknown Error	
data_068c6c	00068c6c	0046b06c	.data	24	00447419		23	D3DERR_BADMAJORVERSION	D3DERR_BADMAJORVERSION	
data_068c84	00068c84	0046b084	.data	24	0044742f		23	D3DERR_BADMINORVERSION	D3DERR_BADMINORVERSION	
data_068c9c	00068c9c	0046b09c	.data	32	00447445		31	D3DERR_EXECUTE_CREATE_FAILED	D3DERR_EXECUTE_CREATE_FAILED	
data_068cbc	00068cbc	0046b0bc	.data	32	0044745b		31	D3DERR_EXECUTE_DESTROY_FAILED	D3DERR_EXECUTE_DESTROY_FAILED	
data_068cdc	00068cdc	0046b0dc	.data	28	00447471		27	D3DERR_EXECUTE_LOCK_FAILED	D3DERR_EXECUTE_LOCK_FAILED	
data_068cf8	00068cf8	0046b0f8	.data	32	00447487		31	D3DERR_EXECUTE_UNLOCK_FAILED	D3DERR_EXECUTE_UNLOCK_FAILED	
data_068d18	00068d18	0046b118	.data	24	0044749d		23	D3DERR_EXECUTE_LOCKED	D3DERR_EXECUTE_LOCKED	
data_068d30	00068d30	0046b130	.data	28	004474b3		27	D3DERR_EXECUTE_NOT_LOCKED	D3DERR_EXECUTE_NOT_LOCKED	
data_068d4c	00068d4c	0046b14c	.data	24	004474c9		23	D3DERR_EXECUTE_FAILED	D3DERR_EXECUTE_FAILED	
data_068d64	00068d64	0046b164	.data	32	004474df		31	D3DERR_EXECUTE_CLIPPED_FAILED	D3DERR_EXECUTE_CLIPPED_FAILED	
data_068d84	00068d84	0046b184	.data	28	004474f5		27	D3DERR_TEXTURE_NO_SUPPORT	D3DERR_TEXTURE_NO_SUPPORT	
data_068da0	00068da0	0046b1a0	.data	32	0044750b		31	D3DERR_TEXTURE_CREATE_FAILED	D3DERR_TEXTURE_CREATE_FAILED	
data_068dc0	00068dc0	0046b1c0	.data	32	00447521		31	D3DERR_TEXTURE_DESTROY_FAILED	D3DERR_TEXTURE_DESTROY_FAILED	
data_068de0	00068de0	0046b1e0	.data	28	00447537		27	D3DERR_TEXTURE_LOCK_FAILED	D3DERR_TEXTURE_LOCK_FAILED	
data_068dfc	00068dfc	0046b1fc	.data	32	0044754d		31	D3DERR_TEXTURE_UNLOCK_FAILED	D3DERR_TEXTURE_UNLOCK_FAILED	
data_068e1c	00068e1c	0046b21c	.data	28	00447563		27	D3DERR_TEXTURE_LOAD_FAILED	D3DERR_TEXTURE_LOAD_FAILED	
data_068e38	00068e38	0046b238	.data	28	00447579		27	D3DERR_TEXTURE_SWAP_FAILED	D3DERR_TEXTURE_SWAP_FAILED	
data_068e54	00068e54	0046b254	.data	24	0044758f		23	D3DERR_TEXTURE_LOCKED	D3DERR_TEXTURE_LOCKED	
data_068e6c	00068e6c	0046b26c	.data	28	004475a5		27	D3DERR_TEXTURE_NOT_LOCKED	D3DERR_TEXTURE_NOT_LOCKED	
data_068e88	00068e88	0046b288	.data	32	004475bb		31	D3DERR_TEXTURE_GETSURF_FAILED	D3DERR_TEXTURE_GETSURF_FAILED	
data_068ea8	00068ea8	0046b2a8	.data	28	004475d1		27	D3DERR_MATRIX_CREATE_FAILED	D3DERR_MATRIX_CREATE_FAILED	
data_068ec4	00068ec4	0046b2c4	.data	32	004475e7		31	D3DERR_MATRIX_DESTROY_FAILED	D3DERR_MATRIX_DESTROY_FAILED	
data_068ee4	00068ee4	0046b2e4	.data	32	004475fd		31	D3DERR_MATRIX_SETDATA_FAILED	D3DERR_MATRIX_SETDATA_FAILED	
data_068f04	00068f04	0046b304	.data	32	00447613		31	D3DERR_MATRIX_GETDATA_FAILED	D3DERR_MATRIX_GETDATA_FAILED	
data_068f24	00068f24	0046b324	.data	32	00447629		31	D3DERR_SETVIEWPORTDATA_FAILED	D3DERR_SETVIEWPORTDATA_FAILED	
data_068f44	00068f44	0046b344	.data	32	0044763f		31	D3DERR_MATERIAL_CREATE_FAILED	D3DERR_MATERIAL_CREATE_FAILED	
data_068f64	00068f64	0046b364	.data	32	00447655		31	D3DERR_MATERIAL_DESTROY_FAILED	D3DERR_MATERIAL_DESTROY_FAILED	
data_068f84	00068f84	0046b384	.data	32	0044766b		31	D3DERR_MATERIAL_SETDATA_FAILED	D3DERR_MATERIAL_SETDATA_FAILED	
data_068fa4	00068fa4	0046b3a4	.data	32	00447681		31	D3DERR_MATERIAL_GETDATA_FAILED	D3DERR_MATERIAL_GETDATA_FAILED	
data_068fc4	00068fc4	0046b3c4	.data	24	00447697		23	D3DERR_LIGHT_SET_FAILED	D3DERR_LIGHT_SET_FAILED	
data_068fdc	00068fdc	0046b3dc	.data	24	004476ad		23	D3DERR_SCENE_IN_SCENE	D3DERR_SCENE_IN_SCENE	
data_068ff4	00068ff4	0046b3f4	.data	28	004476c3		27	D3DERR_SCENE_NOT_IN_SCENE	D3DERR_SCENE_NOT_IN_SCENE	
data_069010	00069010	0046b410	.data	28	004476d9		27	D3DERR_SCENE_BEGIN_FAILED	D3DERR_SCENE_BEGIN_FAILED	
data_06902c	0006902c	0046b42c	.data	24	004476ef		23	D3DERR_SCENE_END_FAILED	D3DERR_SCENE_END_FAILED	
data_069044	00069044	0046b444	.data	16	00447705		15	Unknown Error	Unknown Error	
data_069058	00069058	0046b458	.data	16	004477e7		15	Direct3D HAL	Direct3D HAL	
data_069068	00069068	0046b468	.data	16	00447818		15	MMX Emulation	MMX Emulation	
data_069078	00069078	0046b478	.data	16	00447836		15	Ramp Emulation	Ramp Emulation	
data_069088	00069088	0046b488	.data	32	00447d77		31	lpD3D->EnumDevices() returns 	lpD3D->EnumDevices() returns 	
data_0690a8	000690a8	0046b4a8	.data	44	0044816c		43	lpD3D->CreateDevice()@D3DDT_MMX returns 	lpD3D->CreateDevice()@D3DDT_MMX returns 	
data_0690d4	000690d4	0046b4d4	.data	8	00448a5b		7	WAVE	WAVE	
data_069a9c	00069a9c	0046be9c	.data	12	0046b970		11	s\\sm000.mds	s\\sm000.mds	
data_069aa8	00069aa8	0046bea8	.data	12	0046b974		11	s\\sm001.mds	s\\sm001.mds	
data_069ab4	00069ab4	0046beb4	.data	12	0046b978		11	s\\sm002.mds	s\\sm002.mds	
data_069ac0	00069ac0	0046bec0	.data	12	0046b97c		11	s\\sm003.mds	s\\sm003.mds	
data_069acc	00069acc	0046becc	.data	12	0046b980		11	s\\sm004.mds	s\\sm004.mds	
data_069ad8	00069ad8	0046bed8	.data	12	0046b984		11	s\\sm005.mds	s\\sm005.mds	
data_069ae4	00069ae4	0046bee4	.data	12	0046b988		11	s\\sm006.mds	s\\sm006.mds	
data_069af0	00069af0	0046bef0	.data	12	0046b98c		11	s\\sm007.mds	s\\sm007.mds	
data_069afc	00069afc	0046befc	.data	12	0046b990		11	s\\sm008.mds	s\\sm008.mds	
data_069b08	00069b08	0046bf08	.data	12	0046b994		11	s\\sm009.mds	s\\sm009.mds	
data_069b14	00069b14	0046bf14	.data	12	0046b998		11	s\\sm00a.mds	s\\sm00a.mds	
data_069b20	00069b20	0046bf20	.data	12	0046b99c		11	s\\sm00b.mds	s\\sm00b.mds	
data_069b2c	00069b2c	0046bf2c	.data	12	0046b9a0		11	s\\sm00c.mds	s\\sm00c.mds	
data_069b38	00069b38	0046bf38	.data	12	0046b9a4		11	s\\sm00d.mds	s\\sm00d.mds	
data_069b44	00069b44	0046bf44	.data	12	0046b9a8		11	s\\sm00e.mds	s\\sm00e.mds	
data_069b50	00069b50	0046bf50	.data	12	0046b9ac		11	s\\sm00f.mds	s\\sm00f.mds	
data_069b5c	00069b5c	0046bf5c	.data	12	0046b9b0		11	s\\sm010.mds	s\\sm010.mds	
data_069b68	00069b68	0046bf68	.data	12	0046b9b4		11	s\\sm011.mds	s\\sm011.mds	
data_069b74	00069b74	0046bf74	.data	12	0046b9b8		11	s\\bgm00.mds	s\\bgm00.mds	
data_069b80	00069b80	0046bf80	.data	12	0046b9bc		11	s\\bgm01.mds	s\\bgm01.mds	
data_069b8c	00069b8c	0046bf8c	.data	12	0046b9c0		11	s\\bgm02.mds	s\\bgm02.mds	
data_069b98	00069b98	0046bf98	.data	12	0046b9c4		11	s\\bgm03.mds	s\\bgm03.mds	
data_069ba4	00069ba4	0046bfa4	.data	12	0046b9c8		11	s\\bgm04.mds	s\\bgm04.mds	
data_069bb0	00069bb0	0046bfb0	.data	12	0046b9cc		11	s\\bgm05.mds	s\\bgm05.mds	
data_069bbc	00069bbc	0046bfbc	.data	16	00449731		15	\\save%.4x.dds	\\save%.4x.dds	
data_069bcc	00069bcc	0046bfcc	.data	48	0044c20c		47	lpD3DDev->SetLightState()@RenderTBox() returns 	lpD3DDev->SetLightState()@RenderTBox() returns 	
data_069bfc	00069bfc	0046bffc	.data	48	0044c883		47	lpD3DDev->SetLightState()@RenderNPC() returns 	lpD3DDev->SetLightState()@RenderNPC() returns 	
data_069c2c	00069c2c	0046c02c	.data	52	0044d2e1		51	lpD3DDev->SetLightState()@RenderEnemy() returns 	lpD3DDev->SetLightState()@RenderEnemy() returns 	
data_069c60	00069c60	0046c060	.data	48	0044dc5f		47	lpD3DDev->SetLightState()@DispStayer() returns 	lpD3DDev->SetLightState()@DispStayer() returns 	
data_069c90	00069c90	0046c090	.data	48	0044e558		47	lpD3DDev->SetLightState()@Rend3D()-1 returns 	lpD3DDev->SetLightState()@Rend3D()-1 returns 	
data_069cc0	00069cc0	0046c0c0	.data	48	0044e778		47	lpD3DDev->SetLightState()@Rend3D()-2 returns 	lpD3DDev->SetLightState()@Rend3D()-2 returns 	
data_069cf0	00069cf0	0046c0f0	.data	8	00450022		7	DDSWIN	Giten Megami Tensei - English	@reloc=0103a90a
data_069cf8	00069cf8	0046c0f8	.data	16	00450027		15	終了しますか？	Done playing?	
data_069d08	00069d08	0046c108	.data	8	0044ffc2		7	DDSWIN	Giten Megami Tensei - English	@reloc=0103a929
data_069d10	00069d10	0046c110	.data	16	0044ffc7		15	終了しますか？	Done playing?	
data_069d20	00069d20	0046c120	.data	16	00450176		15	CLASSSDDSWIN	CLASSSDDSWIN	
data_069d30	00069d30	0046c130	.data	8	004501aa		7	DDSWIN	Giten Megami Tensei - English	@reloc=0103a948
data_069d38	00069d38	0046c138	.data	16	004501af		15	CLASSSDDSWIN	CLASSSDDSWIN	
data_069d48	00069d48	0046c148	.data	16	00450b6b		15	w\\target.bmp	w\\target.bmp	
data_069d58	00069d58	0046c158	.data	12	00450b9a		11	w\\fight.bmp	w\\fight.bmp	
data_069d64	00069d64	0046c164	.data	12	00450d03		11	w\\white.bmp	w\\white.bmp	
data_069d70	00069d70	0046c170	.data	16	00450eaa		15	w\\txrtbox.bmp	w\\txrtbox.bmp	
data_069d80	00069d80	0046c180	.data	12	00450ebe		11	w\\up.bmp	w\\up.bmp	
data_069d8c	00069d8c	0046c18c	.data	12	00450ed2		11	w\\dn.bmp	w\\dn.bmp	
data_069d98	00069d98	0046c198	.data	16	00450ee6		15	w\\darkwall.bmp	w\\darkwall.bmp	
data_069da8	00069da8	0046c1a8	.data	12	00450efa		11	w\\npc.bmp	w\\npc.bmp	
data_069db4	00069db4	0046c1b4	.data	8	00450f34		7	／28	／28	
data_069dbc	00069dbc	0046c1bc	.data	8	00450f58		7	DDSWIN	Giten Megami Tensei - English	@reloc=0103a967
data_069dc4	00069dc4	0046c1c4	.data	16	00450f5d		15	CLASSSDDSWIN	CLASSSDDSWIN	
data_069dd4	00069dd4	0046c1d4	.data	40	00450ff2		39	ＤｉｒｅｃｔＸ初期化に失敗しました。	DirectX initialization failed.	
data_069dfc	00069dfc	0046c1fc	.data	24	00451023		23	初期化に失敗しました。	Initialization failed.	
data_069e14	00069e14	0046c214	.data	16	00451133		15	WINNLSEnableIME	WINNLSEnableIME	
data_069e24	00069e24	0046c224	.data	31	00451113		30	USER32.DLL	USER32.DLL	
data_069e52	00069e52	0046c252	.data	17			16	ll$H	lllH	@skip @font-guard @skip unreachable
data_069e94	00069e94	0046c294	.data	14			13	0HH00R褐罫		@skip @font-guard @skip unreachable
data_069f33	00069f33	0046c333	.data	16			15	8DDDDDDDDD8		@skip @font-guard @skip unreachable
data_069f93	00069f93	0046c393	.data	16			15	8DD@xDDDDD8		@skip @font-guard @skip unreachable
data_069fb3	00069fb3	0046c3b3	.data	16			15	8DDD8DDDDD8		@skip @font-guard @skip unreachable
data_069fd5	00069fd5	0046c3d5	.data	5			4	00		@skip @font-guard @skip unreachable
data_069fda	00069fda	0046c3da	.data	11			10	00		@skip @font-guard @skip unreachable
data_069fe5	00069fe5	0046c3e5	.data	5			4	00		@skip @font-guard @skip unreachable
data_06a053	0006a053	0046c453	.data	16		16	15	xDDDDxDDDDx		@skip @font-guard
data_06a063	0006a063	0046c463	.data	16		16	15	8DDD@@@DDD8		@skip @font-guard
data_06a073	0006a073	0046c473	.data	16		16	15	pHDDDDDDDHp		@skip @font-guard
data_06a083	0006a083	0046c483	.data	16		16	15	|@@@@x@@@@|		@skip @font-guard
data_06a093	0006a093	0046c493	.data	16		16	15	|@@@x@@@@@@		@skip @font-guard
data_06a0a3	0006a0a3	0046c4a3	.data	16		16	15	8DDD@\\DDDD<		@skip @font-guard
data_06a0b3	0006a0b3	0046c4b3	.data	16		16	15	DDDDD|DDDDD		@skip @font-guard
data_06a0e3	0006a0e3	0046c4e3	.data	16		16	15	DDHP`PHHDDD		@skip @font-guard
data_06a0f3	0006a0f3	0046c4f3	.data	16		16	15	@@@@@@@@@@|		@skip @font-guard
data_06a103	0006a103	0046c503	.data	16		16	15	DDlllTTTTTT		@skip @font-guard
data_06a113	0006a113	0046c513	.data	16		16	15	DDdddTTLLLD		@skip @font-guard
data_06a123	0006a123	0046c523	.data	16		16	15	8(DDDDDDD(8		@skip @font-guard
data_06a133	0006a133	0046c533	.data	16		16	15	|BBB|@@@@@@		@skip @font-guard
data_06a143	0006a143	0046c543	.data	16		16	15	8(DDDDDtL,:		@skip @font-guard
data_06a153	0006a153	0046c553	.data	16		16	15	xDDDDxPHHDD		@skip @font-guard
data_06a183	0006a183	0046c583	.data	16			15	DDDDDDDDD(8		@skip @font-guard @skip unreachable
data_06a1a3	0006a1a3	0046c5a3	.data	16			15	TTTTTTlllDD		@skip @font-guard @skip unreachable
data_06a1e3	0006a1e3	0046c5e3	.data	14			13	8         8	``````ppppp|	@skip @font-guard @skip unreachable
data_06a213	0006a213	0046c613	.data	26			25	8D		@skip @font-guard @skip unreachable
data_06a253	0006a253	0046c653	.data	21			20	@@@@@@xDDDx		@skip @font-guard @skip unreachable
data_06a268	0006a268	0046c668	.data	11			10	8D@@D8		@skip @font-guard @skip unreachable
data_06a288	0006a288	0046c688	.data	11			10	8D|@D8		@skip @font-guard @skip unreachable
data_06a2a7	0006a2a7	0046c6a7	.data	12			11	\x048Hp@xDD8		@skip @font-guard @skip unreachable
data_06a2b3	0006a2b3	0046c6b3	.data	20			19	@@@@@XdDDDD		@skip @font-guard @skip unreachable
data_06a2e3	0006a2e3	0046c6e3	.data	16			15	@@@@HP`PPHD		@skip @font-guard @skip unreachable
data_06a2f3	0006a2f3	0046c6f3	.data	22			21	           		@skip @font-guard @skip unreachable
data_06a309	0006a309	0046c709	.data	15			14	hTTTT		@skip @font-guard @skip unreachable
data_06a318	0006a318	0046c718	.data	17			16	@xdDDD		@skip @font-guard @skip unreachable
data_06a329	0006a329	0046c729	.data	15			14	8DDD8		@skip @font-guard @skip unreachable
data_06a338	0006a338	0046c738	.data	16			15	xDDDx@@@		@skip @font-guard @skip unreachable
data_06a358	0006a358	0046c758	.data	16			15	Xd@@@@	~f`pppp	@skip @font-guard @skip unreachable
data_06a389	0006a389	0046c789	.data	16			15	DDDD<		@skip @font-guard @skip unreachable
data_06a3a9	0006a3a9	0046c7a9	.data	16			15	TTT|(		@skip @font-guard @skip unreachable
data_06a413	0006a413	0046c813	.data	568			567	4LH		@skip @font-guard @skip unreachable
data_06a873	0006a873	0046cc73	.data	16			15	@@@@`pHD@@@	`````xnd````	@skip @font-guard @skip unreachable
data_06a8d3	0006a8d3	0046ccd3	.data	16			15	\x08(((((($DDD		@skip @font-guard @skip unreachable
data_06a8e3	0006a8e3	0046cce3	.data	16			15	@@@Lp@@@@@<		@skip @font-guard @skip unreachable
data_06a9c3	0006a9c3	0046cdc3	.data	16			15	((((((***LH		@skip @font-guard @skip unreachable
data_06a9d3	0006a9d3	0046cdd3	.data	16			15	@@@@@@DDHP`	``````bbdlxp	@skip @font-guard @skip unreachable
data_06a9e3	0006a9e3	0046cde3	.data	16			15	|DDDDDDDD|D		@skip @font-guard @skip unreachable
data_06aa13	0006aa13	0046ce13	.data	16			15	P(	ll	@skip @font-guard @skip unreachable
data_06aa23	0006aa23	0046ce23	.data	21			20	0HH0	HH0	@skip @font-guard @skip unreachable
data_06b8c0	0006b8c0	0046dcc0	.data	4	00456a78		3	rb	rb	
